subno,loss,gain,response,condition,resp
430,12,8,reject,20.40,0
430,12,10,reject,20.40,0
430,12,12,accept,20.40,1
430,12,14,reject,20.40,0
430,12,16,reject,20.40,0
430,12,18,accept,20.40,1
430,12,20,accept,20.40,1
430,16,6,reject,20.40,0
430,16,8,reject,20.40,0
430,16,10,reject,20.40,0
430,16,12,reject,20.40,0
430,16,14,reject,20.40,0
430,16,16,reject,20.40,0
430,16,18,accept,20.40,1
430,16,20,accept,20.40,1
430,20,6,reject,20.40,0
430,20,8,reject,20.40,0
430,20,10,reject,20.40,0
430,20,12,reject,20.40,0
430,20,14,reject,20.40,0
430,20,16,reject,20.40,0
430,20,18,reject,20.40,0
430,20,20,accept,20.40,1
430,24,6,reject,20.40,0
430,24,8,reject,20.40,0
430,24,10,reject,20.40,0
430,24,12,reject,20.40,0
430,24,14,reject,20.40,0
430,24,16,reject,20.40,0
430,24,18,reject,20.40,0
430,24,20,reject,20.40,0
430,28,6,reject,20.40,0
430,28,8,reject,20.40,0
430,28,10,reject,20.40,0
430,28,12,reject,20.40,0
430,28,14,reject,20.40,0
430,28,16,reject,20.40,0
430,28,18,reject,20.40,0
430,28,20,reject,20.40,0
430,32,6,reject,20.40,0
430,32,8,reject,20.40,0
430,32,10,reject,20.40,0
430,32,12,reject,20.40,0
430,32,14,reject,20.40,0
430,32,16,reject,20.40,0
430,32,18,reject,20.40,0
430,32,20,reject,20.40,0
430,36,6,reject,20.40,0
430,36,8,reject,20.40,0
430,36,10,reject,20.40,0
430,36,12,reject,20.40,0
430,36,14,reject,20.40,0
430,36,16,reject,20.40,0
430,36,18,reject,20.40,0
430,36,20,reject,20.40,0
430,40,6,reject,20.40,0
430,40,8,reject,20.40,0
430,40,10,reject,20.40,0
430,40,12,reject,20.40,0
430,40,14,reject,20.40,0
430,40,16,reject,20.40,0
430,40,18,reject,20.40,0
430,40,20,reject,20.40,0
429,6,12,reject,40.20,0
429,6,16,accept,40.20,1
429,6,20,accept,40.20,1
429,6,24,accept,40.20,1
429,6,28,accept,40.20,1
429,6,32,accept,40.20,1
429,6,36,accept,40.20,1
429,6,40,accept,40.20,1
429,8,12,reject,40.20,0
429,8,16,reject,40.20,0
429,8,20,reject,40.20,0
429,8,24,accept,40.20,1
429,8,28,accept,40.20,1
429,8,32,accept,40.20,1
429,8,36,accept,40.20,1
429,8,40,accept,40.20,1
429,10,12,reject,40.20,0
429,10,16,reject,40.20,0
429,10,20,reject,40.20,0
429,10,24,reject,40.20,0
429,10,28,accept,40.20,1
429,10,32,accept,40.20,1
429,10,36,accept,40.20,1
429,10,40,accept,40.20,1
429,12,12,reject,40.20,0
429,12,16,reject,40.20,0
429,12,20,reject,40.20,0
429,12,24,reject,40.20,0
429,12,28,reject,40.20,0
429,12,32,accept,40.20,1
429,12,36,accept,40.20,1
429,12,40,accept,40.20,1
429,14,12,reject,40.20,0
429,14,16,reject,40.20,0
429,14,20,reject,40.20,0
429,14,24,reject,40.20,0
429,14,28,reject,40.20,0
429,14,32,accept,40.20,1
429,14,36,accept,40.20,1
429,14,40,accept,40.20,1
429,16,12,reject,40.20,0
429,16,16,reject,40.20,0
429,16,20,reject,40.20,0
429,16,24,reject,40.20,0
429,16,28,reject,40.20,0
429,16,32,reject,40.20,0
429,16,36,accept,40.20,1
429,16,40,reject,40.20,0
429,18,12,reject,40.20,0
429,18,16,reject,40.20,0
429,18,20,reject,40.20,0
429,18,24,reject,40.20,0
429,18,28,reject,40.20,0
429,18,32,reject,40.20,0
429,18,36,reject,40.20,0
429,18,40,accept,40.20,1
429,20,12,reject,40.20,0
429,20,16,reject,40.20,0
429,20,20,reject,40.20,0
429,20,24,reject,40.20,0
429,20,28,reject,40.20,0
429,20,32,reject,40.20,0
429,20,36,reject,40.20,0
429,20,40,reject,40.20,0
431,12,12,reject,40.40,0
431,12,16,accept,40.40,1
431,12,20,accept,40.40,1
431,12,24,accept,40.40,1
431,12,28,accept,40.40,1
431,12,32,accept,40.40,1
431,12,36,accept,40.40,1
431,12,40,accept,40.40,1
431,16,12,reject,40.40,0
431,16,16,reject,40.40,0
431,16,20,accept,40.40,1
431,16,24,accept,40.40,1
431,16,28,accept,40.40,1
431,16,32,accept,40.40,1
431,16,36,accept,40.40,1
431,16,40,accept,40.40,1
431,20,12,reject,40.40,0
431,20,16,reject,40.40,0
431,20,20,reject,40.40,0
431,20,24,accept,40.40,1
431,20,28,accept,40.40,1
431,20,32,accept,40.40,1
431,20,36,accept,40.40,1
431,20,40,accept,40.40,1
431,24,12,reject,40.40,0
431,24,16,reject,40.40,0
431,24,20,reject,40.40,0
431,24,24,accept,40.40,1
431,24,28,accept,40.40,1
431,24,32,accept,40.40,1
431,24,36,accept,40.40,1
431,24,40,accept,40.40,1
431,28,12,reject,40.40,0
431,28,16,reject,40.40,0
431,28,20,reject,40.40,0
431,28,24,reject,40.40,0
431,28,28,accept,40.40,1
431,28,32,accept,40.40,1
431,28,36,accept,40.40,1
431,28,40,accept,40.40,1
431,32,12,reject,40.40,0
431,32,16,reject,40.40,0
431,32,20,reject,40.40,0
431,32,24,reject,40.40,0
431,32,28,reject,40.40,0
431,32,32,accept,40.40,1
431,32,36,accept,40.40,1
431,32,40,accept,40.40,1
431,36,12,reject,40.40,0
431,36,16,reject,40.40,0
431,36,20,reject,40.40,0
431,36,24,reject,40.40,0
431,36,28,reject,40.40,0
431,36,32,reject,40.40,0
431,36,36,reject,40.40,0
431,36,40,accept,40.40,1
431,40,12,reject,40.40,0
431,40,16,reject,40.40,0
431,40,20,reject,40.40,0
431,40,24,reject,40.40,0
431,40,28,reject,40.40,0
431,40,32,reject,40.40,0
431,40,36,reject,40.40,0
431,40,40,reject,40.40,0
432,6,6,reject,20.20,0
432,6,8,reject,20.20,0
432,6,10,accept,20.20,1
432,6,12,accept,20.20,1
432,6,14,accept,20.20,1
432,6,16,accept,20.20,1
432,6,18,accept,20.20,1
432,6,20,accept,20.20,1
432,8,6,reject,20.20,0
432,8,8,reject,20.20,0
432,8,10,reject,20.20,0
432,8,12,reject,20.20,0
432,8,14,accept,20.20,1
432,8,16,accept,20.20,1
432,8,18,accept,20.20,1
432,8,20,accept,20.20,1
432,10,6,reject,20.20,0
432,10,8,reject,20.20,0
432,10,10,reject,20.20,0
432,10,12,reject,20.20,0
432,10,14,reject,20.20,0
432,10,16,accept,20.20,1
432,10,18,accept,20.20,1
432,10,20,accept,20.20,1
432,12,6,reject,20.20,0
432,12,8,reject,20.20,0
432,12,10,reject,20.20,0
432,12,12,reject,20.20,0
432,12,14,reject,20.20,0
432,12,16,reject,20.20,0
432,12,18,reject,20.20,0
432,12,20,reject,20.20,0
432,14,6,reject,20.20,0
432,14,8,reject,20.20,0
432,14,10,reject,20.20,0
432,14,12,reject,20.20,0
432,14,14,reject,20.20,0
432,14,16,reject,20.20,0
432,14,18,reject,20.20,0
432,14,20,reject,20.20,0
432,16,6,reject,20.20,0
432,16,8,reject,20.20,0
432,16,10,reject,20.20,0
432,16,12,reject,20.20,0
432,16,14,reject,20.20,0
432,16,16,reject,20.20,0
432,16,18,reject,20.20,0
432,16,20,reject,20.20,0
432,18,6,reject,20.20,0
432,18,8,reject,20.20,0
432,18,10,reject,20.20,0
432,18,12,reject,20.20,0
432,18,14,reject,20.20,0
432,18,16,reject,20.20,0
432,18,18,reject,20.20,0
432,18,20,reject,20.20,0
432,20,6,reject,20.20,0
432,20,8,reject,20.20,0
432,20,10,reject,20.20,0
432,20,12,reject,20.20,0
432,20,14,reject,20.20,0
432,20,16,reject,20.20,0
432,20,18,reject,20.20,0
432,20,20,reject,20.20,0
436,6,6,accept,20.20,1
436,6,8,accept,20.20,1
436,6,10,accept,20.20,1
436,6,12,accept,20.20,1
436,6,14,accept,20.20,1
436,6,16,accept,20.20,1
436,6,18,accept,20.20,1
436,6,20,accept,20.20,1
436,8,6,reject,20.20,0
436,8,8,accept,20.20,1
436,8,10,accept,20.20,1
436,8,12,accept,20.20,1
436,8,14,accept,20.20,1
436,8,16,accept,20.20,1
436,8,18,accept,20.20,1
436,8,20,reject,20.20,0
436,10,6,reject,20.20,0
436,10,8,reject,20.20,0
436,10,10,accept,20.20,1
436,10,12,accept,20.20,1
436,10,14,accept,20.20,1
436,10,16,accept,20.20,1
436,10,18,accept,20.20,1
436,10,20,accept,20.20,1
436,12,6,reject,20.20,0
436,12,8,reject,20.20,0
436,12,10,reject,20.20,0
436,12,12,accept,20.20,1
436,12,14,accept,20.20,1
436,12,16,accept,20.20,1
436,12,18,accept,20.20,1
436,12,20,accept,20.20,1
436,14,6,accept,20.20,1
436,14,8,reject,20.20,0
436,14,10,reject,20.20,0
436,14,12,reject,20.20,0
436,14,14,accept,20.20,1
436,14,16,accept,20.20,1
436,14,18,accept,20.20,1
436,14,20,accept,20.20,1
436,16,6,reject,20.20,0
436,16,8,reject,20.20,0
436,16,10,reject,20.20,0
436,16,12,reject,20.20,0
436,16,14,accept,20.20,1
436,16,16,accept,20.20,1
436,16,18,accept,20.20,1
436,16,20,accept,20.20,1
436,18,6,reject,20.20,0
436,18,8,reject,20.20,0
436,18,10,reject,20.20,0
436,18,12,reject,20.20,0
436,18,14,reject,20.20,0
436,18,16,reject,20.20,0
436,18,18,accept,20.20,1
436,18,20,accept,20.20,1
436,20,6,reject,20.20,0
436,20,8,reject,20.20,0
436,20,10,reject,20.20,0
436,20,12,reject,20.20,0
436,20,14,reject,20.20,0
436,20,16,reject,20.20,0
436,20,18,reject,20.20,0
436,20,20,accept,20.20,1
434,12,6,reject,20.40,0
434,12,8,reject,20.40,0
434,12,10,reject,20.40,0
434,12,12,reject,20.40,0
434,12,14,reject,20.40,0
434,12,16,accept,20.40,1
434,12,18,accept,20.40,1
434,12,20,accept,20.40,1
434,16,6,reject,20.40,0
434,16,8,reject,20.40,0
434,16,10,reject,20.40,0
434,16,12,reject,20.40,0
434,16,14,reject,20.40,0
434,16,16,reject,20.40,0
434,16,18,reject,20.40,0
434,16,20,accept,20.40,1
434,20,6,reject,20.40,0
434,20,8,reject,20.40,0
434,20,10,reject,20.40,0
434,20,12,reject,20.40,0
434,20,14,reject,20.40,0
434,20,16,reject,20.40,0
434,20,18,reject,20.40,0
434,20,20,reject,20.40,0
434,24,6,reject,20.40,0
434,24,8,reject,20.40,0
434,24,10,reject,20.40,0
434,24,12,reject,20.40,0
434,24,14,reject,20.40,0
434,24,16,reject,20.40,0
434,24,18,reject,20.40,0
434,24,20,reject,20.40,0
434,28,6,reject,20.40,0
434,28,8,reject,20.40,0
434,28,10,reject,20.40,0
434,28,12,reject,20.40,0
434,28,14,reject,20.40,0
434,28,16,reject,20.40,0
434,28,18,reject,20.40,0
434,28,20,reject,20.40,0
434,32,6,reject,20.40,0
434,32,8,reject,20.40,0
434,32,10,reject,20.40,0
434,32,12,reject,20.40,0
434,32,14,reject,20.40,0
434,32,16,reject,20.40,0
434,32,18,reject,20.40,0
434,32,20,reject,20.40,0
434,36,6,reject,20.40,0
434,36,8,reject,20.40,0
434,36,10,reject,20.40,0
434,36,12,reject,20.40,0
434,36,14,reject,20.40,0
434,36,16,reject,20.40,0
434,36,18,reject,20.40,0
434,36,20,reject,20.40,0
434,40,6,reject,20.40,0
434,40,8,reject,20.40,0
434,40,10,reject,20.40,0
434,40,12,reject,20.40,0
434,40,14,reject,20.40,0
434,40,16,reject,20.40,0
434,40,18,reject,20.40,0
434,40,20,reject,20.40,0
437,6,12,reject,40.20,0
437,6,16,accept,40.20,1
437,6,20,accept,40.20,1
437,6,24,accept,40.20,1
437,6,28,accept,40.20,1
437,6,32,accept,40.20,1
437,6,36,accept,40.20,1
437,6,40,accept,40.20,1
437,8,12,reject,40.20,0
437,8,16,reject,40.20,0
437,8,20,accept,40.20,1
437,8,24,accept,40.20,1
437,8,28,accept,40.20,1
437,8,32,accept,40.20,1
437,8,36,accept,40.20,1
437,8,40,accept,40.20,1
437,10,12,reject,40.20,0
437,10,16,reject,40.20,0
437,10,20,reject,40.20,0
437,10,24,accept,40.20,1
437,10,28,accept,40.20,1
437,10,32,accept,40.20,1
437,10,36,accept,40.20,1
437,10,40,accept,40.20,1
437,12,12,reject,40.20,0
437,12,16,reject,40.20,0
437,12,20,reject,40.20,0
437,12,24,reject,40.20,0
437,12,28,reject,40.20,0
437,12,32,reject,40.20,0
437,12,36,reject,40.20,0
437,12,40,reject,40.20,0
437,14,12,reject,40.20,0
437,14,16,reject,40.20,0
437,14,20,reject,40.20,0
437,14,24,reject,40.20,0
437,14,28,reject,40.20,0
437,14,32,reject,40.20,0
437,14,36,reject,40.20,0
437,14,40,reject,40.20,0
437,16,12,reject,40.20,0
437,16,16,reject,40.20,0
437,16,20,reject,40.20,0
437,16,24,reject,40.20,0
437,16,28,reject,40.20,0
437,16,32,reject,40.20,0
437,16,36,accept,40.20,1
437,16,40,reject,40.20,0
437,18,12,reject,40.20,0
437,18,16,reject,40.20,0
437,18,20,reject,40.20,0
437,18,24,reject,40.20,0
437,18,28,reject,40.20,0
437,18,32,reject,40.20,0
437,18,36,reject,40.20,0
437,18,40,reject,40.20,0
437,20,12,reject,40.20,0
437,20,16,reject,40.20,0
437,20,20,reject,40.20,0
437,20,24,reject,40.20,0
437,20,28,reject,40.20,0
437,20,32,reject,40.20,0
437,20,36,reject,40.20,0
437,20,40,reject,40.20,0
438,12,6,reject,20.40,0
438,12,8,reject,20.40,0
438,12,10,reject,20.40,0
438,12,12,reject,20.40,0
438,12,14,reject,20.40,0
438,12,16,reject,20.40,0
438,12,18,accept,20.40,1
438,12,20,accept,20.40,1
438,16,6,reject,20.40,0
438,16,8,reject,20.40,0
438,16,10,reject,20.40,0
438,16,12,reject,20.40,0
438,16,14,reject,20.40,0
438,16,16,reject,20.40,0
438,16,18,reject,20.40,0
438,16,20,reject,20.40,0
438,20,6,reject,20.40,0
438,20,8,reject,20.40,0
438,20,10,reject,20.40,0
438,20,12,reject,20.40,0
438,20,14,reject,20.40,0
438,20,16,reject,20.40,0
438,20,18,reject,20.40,0
438,20,20,reject,20.40,0
438,24,6,reject,20.40,0
438,24,8,reject,20.40,0
438,24,10,reject,20.40,0
438,24,12,reject,20.40,0
438,24,14,reject,20.40,0
438,24,16,reject,20.40,0
438,24,18,reject,20.40,0
438,24,20,reject,20.40,0
438,28,6,reject,20.40,0
438,28,8,reject,20.40,0
438,28,10,reject,20.40,0
438,28,12,reject,20.40,0
438,28,14,reject,20.40,0
438,28,16,reject,20.40,0
438,28,18,reject,20.40,0
438,28,20,reject,20.40,0
438,32,6,reject,20.40,0
438,32,8,reject,20.40,0
438,32,10,reject,20.40,0
438,32,12,reject,20.40,0
438,32,14,reject,20.40,0
438,32,16,reject,20.40,0
438,32,18,reject,20.40,0
438,32,20,reject,20.40,0
438,36,6,reject,20.40,0
438,36,8,reject,20.40,0
438,36,10,reject,20.40,0
438,36,12,reject,20.40,0
438,36,14,reject,20.40,0
438,36,16,reject,20.40,0
438,36,18,reject,20.40,0
438,36,20,reject,20.40,0
438,40,6,reject,20.40,0
438,40,8,reject,20.40,0
438,40,10,reject,20.40,0
438,40,12,reject,20.40,0
438,40,14,reject,20.40,0
438,40,16,reject,20.40,0
438,40,18,reject,20.40,0
438,40,20,reject,20.40,0
439,12,12,accept,40.40,1
439,12,16,accept,40.40,1
439,12,20,accept,40.40,1
439,12,24,accept,40.40,1
439,12,28,accept,40.40,1
439,12,32,accept,40.40,1
439,12,36,accept,40.40,1
439,12,40,accept,40.40,1
439,16,12,accept,40.40,1
439,16,16,accept,40.40,1
439,16,20,accept,40.40,1
439,16,24,accept,40.40,1
439,16,28,accept,40.40,1
439,16,32,accept,40.40,1
439,16,36,accept,40.40,1
439,16,40,accept,40.40,1
439,20,12,accept,40.40,1
439,20,16,accept,40.40,1
439,20,20,accept,40.40,1
439,20,24,accept,40.40,1
439,20,28,accept,40.40,1
439,20,32,accept,40.40,1
439,20,36,accept,40.40,1
439,20,40,accept,40.40,1
439,24,12,accept,40.40,1
439,24,16,accept,40.40,1
439,24,20,accept,40.40,1
439,24,24,accept,40.40,1
439,24,28,accept,40.40,1
439,24,32,accept,40.40,1
439,24,36,accept,40.40,1
439,24,40,accept,40.40,1
439,28,12,accept,40.40,1
439,28,16,accept,40.40,1
439,28,20,accept,40.40,1
439,28,24,accept,40.40,1
439,28,28,accept,40.40,1
439,28,32,accept,40.40,1
439,28,36,accept,40.40,1
439,28,40,accept,40.40,1
439,32,12,accept,40.40,1
439,32,16,accept,40.40,1
439,32,20,accept,40.40,1
439,32,24,accept,40.40,1
439,32,28,accept,40.40,1
439,32,32,accept,40.40,1
439,32,36,accept,40.40,1
439,32,40,accept,40.40,1
439,36,12,accept,40.40,1
439,36,16,accept,40.40,1
439,36,20,accept,40.40,1
439,36,24,accept,40.40,1
439,36,28,accept,40.40,1
439,36,32,accept,40.40,1
439,36,36,accept,40.40,1
439,36,40,accept,40.40,1
439,40,12,accept,40.40,1
439,40,16,accept,40.40,1
439,40,20,accept,40.40,1
439,40,24,accept,40.40,1
439,40,28,accept,40.40,1
439,40,32,accept,40.40,1
439,40,36,accept,40.40,1
439,40,40,accept,40.40,1
440,6,6,accept,20.20,1
440,6,8,accept,20.20,1
440,6,10,accept,20.20,1
440,6,12,accept,20.20,1
440,6,14,accept,20.20,1
440,6,16,accept,20.20,1
440,6,18,accept,20.20,1
440,6,20,accept,20.20,1
440,8,6,accept,20.20,1
440,8,8,accept,20.20,1
440,8,10,accept,20.20,1
440,8,12,accept,20.20,1
440,8,14,accept,20.20,1
440,8,16,accept,20.20,1
440,8,18,accept,20.20,1
440,8,20,accept,20.20,1
440,10,6,reject,20.20,0
440,10,8,reject,20.20,0
440,10,10,accept,20.20,1
440,10,12,accept,20.20,1
440,10,14,accept,20.20,1
440,10,16,accept,20.20,1
440,10,18,accept,20.20,1
440,10,20,accept,20.20,1
440,12,6,reject,20.20,0
440,12,8,reject,20.20,0
440,12,10,reject,20.20,0
440,12,12,accept,20.20,1
440,12,14,accept,20.20,1
440,12,16,accept,20.20,1
440,12,18,accept,20.20,1
440,12,20,accept,20.20,1
440,14,6,reject,20.20,0
440,14,8,reject,20.20,0
440,14,10,reject,20.20,0
440,14,12,reject,20.20,0
440,14,14,accept,20.20,1
440,14,16,accept,20.20,1
440,14,18,accept,20.20,1
440,14,20,accept,20.20,1
440,16,6,reject,20.20,0
440,16,8,reject,20.20,0
440,16,10,reject,20.20,0
440,16,12,reject,20.20,0
440,16,14,reject,20.20,0
440,16,16,accept,20.20,1
440,16,18,accept,20.20,1
440,16,20,accept,20.20,1
440,18,6,reject,20.20,0
440,18,8,reject,20.20,0
440,18,10,reject,20.20,0
440,18,12,reject,20.20,0
440,18,14,reject,20.20,0
440,18,16,reject,20.20,0
440,18,18,accept,20.20,1
440,18,20,accept,20.20,1
440,20,6,reject,20.20,0
440,20,8,reject,20.20,0
440,20,10,reject,20.20,0
440,20,12,reject,20.20,0
440,20,14,reject,20.20,0
440,20,16,reject,20.20,0
440,20,18,reject,20.20,0
440,20,20,accept,20.20,1
441,6,12,accept,40.20,1
441,6,16,accept,40.20,1
441,6,20,accept,40.20,1
441,6,24,accept,40.20,1
441,6,28,accept,40.20,1
441,6,32,accept,40.20,1
441,6,36,accept,40.20,1
441,6,40,accept,40.20,1
441,8,12,accept,40.20,1
441,8,16,accept,40.20,1
441,8,20,accept,40.20,1
441,8,24,accept,40.20,1
441,8,28,accept,40.20,1
441,8,32,accept,40.20,1
441,8,36,accept,40.20,1
441,8,40,accept,40.20,1
441,10,12,accept,40.20,1
441,10,16,accept,40.20,1
441,10,20,accept,40.20,1
441,10,24,accept,40.20,1
441,10,28,accept,40.20,1
441,10,32,accept,40.20,1
441,10,36,accept,40.20,1
441,10,40,accept,40.20,1
441,12,12,accept,40.20,1
441,12,16,accept,40.20,1
441,12,20,accept,40.20,1
441,12,24,accept,40.20,1
441,12,28,accept,40.20,1
441,12,32,accept,40.20,1
441,12,36,accept,40.20,1
441,12,40,accept,40.20,1
441,14,12,reject,40.20,0
441,14,16,accept,40.20,1
441,14,20,accept,40.20,1
441,14,24,accept,40.20,1
441,14,28,accept,40.20,1
441,14,32,accept,40.20,1
441,14,36,accept,40.20,1
441,14,40,accept,40.20,1
441,16,12,reject,40.20,0
441,16,16,accept,40.20,1
441,16,20,accept,40.20,1
441,16,24,accept,40.20,1
441,16,28,accept,40.20,1
441,16,32,accept,40.20,1
441,16,36,accept,40.20,1
441,16,40,accept,40.20,1
441,18,12,accept,40.20,1
441,18,16,reject,40.20,0
441,18,20,accept,40.20,1
441,18,24,accept,40.20,1
441,18,28,accept,40.20,1
441,18,32,accept,40.20,1
441,18,36,accept,40.20,1
441,18,40,accept,40.20,1
441,20,12,reject,40.20,0
441,20,16,reject,40.20,0
441,20,20,accept,40.20,1
441,20,24,accept,40.20,1
441,20,28,accept,40.20,1
441,20,32,accept,40.20,1
441,20,36,accept,40.20,1
441,20,40,accept,40.20,1
442,12,6,reject,20.40,0
442,12,8,reject,20.40,0
442,12,10,accept,20.40,1
442,12,12,accept,20.40,1
442,12,14,accept,20.40,1
442,12,16,reject,20.40,0
442,12,18,accept,20.40,1
442,12,20,accept,20.40,1
442,16,6,reject,20.40,0
442,16,8,reject,20.40,0
442,16,10,reject,20.40,0
442,16,12,reject,20.40,0
442,16,14,accept,20.40,1
442,16,16,accept,20.40,1
442,16,18,accept,20.40,1
442,16,20,accept,20.40,1
442,20,6,reject,20.40,0
442,20,8,reject,20.40,0
442,20,10,reject,20.40,0
442,20,12,reject,20.40,0
442,20,14,reject,20.40,0
442,20,16,accept,20.40,1
442,20,18,accept,20.40,1
442,20,20,accept,20.40,1
442,24,6,reject,20.40,0
442,24,8,reject,20.40,0
442,24,10,reject,20.40,0
442,24,12,reject,20.40,0
442,24,14,reject,20.40,0
442,24,16,reject,20.40,0
442,24,18,reject,20.40,0
442,24,20,accept,20.40,1
442,28,6,reject,20.40,0
442,28,8,reject,20.40,0
442,28,10,reject,20.40,0
442,28,12,reject,20.40,0
442,28,14,reject,20.40,0
442,28,16,reject,20.40,0
442,28,18,reject,20.40,0
442,28,20,reject,20.40,0
442,32,6,reject,20.40,0
442,32,8,reject,20.40,0
442,32,10,reject,20.40,0
442,32,12,reject,20.40,0
442,32,14,reject,20.40,0
442,32,16,reject,20.40,0
442,32,18,reject,20.40,0
442,32,20,reject,20.40,0
442,36,6,reject,20.40,0
442,36,8,reject,20.40,0
442,36,10,reject,20.40,0
442,36,12,reject,20.40,0
442,36,14,reject,20.40,0
442,36,16,reject,20.40,0
442,36,18,reject,20.40,0
442,36,20,reject,20.40,0
442,40,6,reject,20.40,0
442,40,8,reject,20.40,0
442,40,10,reject,20.40,0
442,40,12,reject,20.40,0
442,40,14,reject,20.40,0
442,40,16,reject,20.40,0
442,40,18,reject,20.40,0
442,40,20,reject,20.40,0
445,6,12,accept,40.20,1
445,6,16,accept,40.20,1
445,6,20,accept,40.20,1
445,6,24,accept,40.20,1
445,6,28,accept,40.20,1
445,6,32,accept,40.20,1
445,6,36,accept,40.20,1
445,6,40,accept,40.20,1
445,8,12,reject,40.20,0
445,8,16,reject,40.20,0
445,8,20,accept,40.20,1
445,8,24,accept,40.20,1
445,8,28,accept,40.20,1
445,8,32,accept,40.20,1
445,8,36,accept,40.20,1
445,8,40,accept,40.20,1
445,10,12,reject,40.20,0
445,10,16,reject,40.20,0
445,10,20,accept,40.20,1
445,10,24,accept,40.20,1
445,10,28,accept,40.20,1
445,10,32,accept,40.20,1
445,10,36,accept,40.20,1
445,10,40,accept,40.20,1
445,12,12,reject,40.20,0
445,12,16,reject,40.20,0
445,12,20,reject,40.20,0
445,12,24,reject,40.20,0
445,12,28,accept,40.20,1
445,12,32,accept,40.20,1
445,12,36,accept,40.20,1
445,12,40,accept,40.20,1
445,14,12,reject,40.20,0
445,14,16,reject,40.20,0
445,14,20,reject,40.20,0
445,14,24,reject,40.20,0
445,14,28,accept,40.20,1
445,14,32,accept,40.20,1
445,14,36,accept,40.20,1
445,14,40,accept,40.20,1
445,16,12,reject,40.20,0
445,16,16,reject,40.20,0
445,16,20,reject,40.20,0
445,16,24,reject,40.20,0
445,16,28,reject,40.20,0
445,16,32,accept,40.20,1
445,16,36,accept,40.20,1
445,16,40,accept,40.20,1
445,18,12,reject,40.20,0
445,18,16,reject,40.20,0
445,18,20,accept,40.20,1
445,18,24,reject,40.20,0
445,18,28,reject,40.20,0
445,18,32,reject,40.20,0
445,18,36,reject,40.20,0
445,18,40,accept,40.20,1
445,20,12,reject,40.20,0
445,20,16,reject,40.20,0
445,20,20,reject,40.20,0
445,20,24,reject,40.20,0
445,20,28,reject,40.20,0
445,20,32,reject,40.20,0
445,20,36,reject,40.20,0
445,20,40,reject,40.20,0
446,12,6,reject,20.40,0
446,12,8,reject,20.40,0
446,12,10,reject,20.40,0
446,12,12,reject,20.40,0
446,12,14,reject,20.40,0
446,12,16,reject,20.40,0
446,12,18,accept,20.40,1
446,12,20,accept,20.40,1
446,16,6,reject,20.40,0
446,16,8,reject,20.40,0
446,16,10,reject,20.40,0
446,16,12,reject,20.40,0
446,16,14,reject,20.40,0
446,16,16,reject,20.40,0
446,16,18,reject,20.40,0
446,16,20,accept,20.40,1
446,20,6,reject,20.40,0
446,20,8,reject,20.40,0
446,20,10,reject,20.40,0
446,20,12,reject,20.40,0
446,20,14,reject,20.40,0
446,20,16,reject,20.40,0
446,20,18,reject,20.40,0
446,20,20,accept,20.40,1
446,24,6,reject,20.40,0
446,24,8,reject,20.40,0
446,24,10,reject,20.40,0
446,24,12,reject,20.40,0
446,24,14,reject,20.40,0
446,24,16,reject,20.40,0
446,24,18,reject,20.40,0
446,24,20,reject,20.40,0
446,28,6,reject,20.40,0
446,28,8,reject,20.40,0
446,28,10,reject,20.40,0
446,28,12,reject,20.40,0
446,28,14,reject,20.40,0
446,28,16,reject,20.40,0
446,28,18,reject,20.40,0
446,28,20,reject,20.40,0
446,32,6,reject,20.40,0
446,32,8,reject,20.40,0
446,32,10,reject,20.40,0
446,32,12,reject,20.40,0
446,32,14,reject,20.40,0
446,32,16,reject,20.40,0
446,32,18,reject,20.40,0
446,32,20,reject,20.40,0
446,36,6,reject,20.40,0
446,36,8,reject,20.40,0
446,36,10,reject,20.40,0
446,36,12,reject,20.40,0
446,36,14,reject,20.40,0
446,36,16,reject,20.40,0
446,36,18,reject,20.40,0
446,36,20,reject,20.40,0
446,40,6,reject,20.40,0
446,40,8,reject,20.40,0
446,40,10,reject,20.40,0
446,40,12,reject,20.40,0
446,40,14,reject,20.40,0
446,40,16,reject,20.40,0
446,40,18,reject,20.40,0
446,40,20,reject,20.40,0
447,12,12,accept,40.40,1
447,12,16,accept,40.40,1
447,12,20,accept,40.40,1
447,12,24,accept,40.40,1
447,12,28,accept,40.40,1
447,12,32,accept,40.40,1
447,12,36,accept,40.40,1
447,12,40,accept,40.40,1
447,16,12,reject,40.40,0
447,16,16,accept,40.40,1
447,16,20,accept,40.40,1
447,16,24,accept,40.40,1
447,16,28,accept,40.40,1
447,16,32,accept,40.40,1
447,16,36,accept,40.40,1
447,16,40,accept,40.40,1
447,20,12,reject,40.40,0
447,20,16,reject,40.40,0
447,20,20,accept,40.40,1
447,20,24,accept,40.40,1
447,20,28,accept,40.40,1
447,20,32,accept,40.40,1
447,20,36,accept,40.40,1
447,20,40,accept,40.40,1
447,24,12,reject,40.40,0
447,24,16,reject,40.40,0
447,24,20,reject,40.40,0
447,24,24,accept,40.40,1
447,24,28,accept,40.40,1
447,24,32,accept,40.40,1
447,24,36,accept,40.40,1
447,24,40,accept,40.40,1
447,28,12,reject,40.40,0
447,28,16,reject,40.40,0
447,28,20,reject,40.40,0
447,28,24,reject,40.40,0
447,28,28,accept,40.40,1
