subno,loss,gain,response,condition,resp
135,12,24,accept,40.40,1
135,12,28,accept,40.40,1
135,12,32,accept,40.40,1
135,12,36,accept,40.40,1
135,12,40,accept,40.40,1
135,16,12,reject,40.40,0
135,16,16,reject,40.40,0
135,16,20,reject,40.40,0
135,16,24,reject,40.40,0
135,16,28,reject,40.40,0
135,16,32,accept,40.40,1
135,16,36,accept,40.40,1
135,16,40,accept,40.40,1
135,20,12,reject,40.40,0
135,20,16,reject,40.40,0
135,20,20,reject,40.40,0
135,20,24,reject,40.40,0
135,20,28,reject,40.40,0
135,20,32,reject,40.40,0
135,20,36,reject,40.40,0
135,20,40,accept,40.40,1
135,24,12,reject,40.40,0
135,24,16,reject,40.40,0
135,24,20,reject,40.40,0
135,24,24,reject,40.40,0
135,24,28,reject,40.40,0
135,24,32,reject,40.40,0
135,24,36,reject,40.40,0
135,24,40,reject,40.40,0
135,28,12,reject,40.40,0
135,28,16,reject,40.40,0
135,28,20,reject,40.40,0
135,28,24,reject,40.40,0
135,28,28,reject,40.40,0
135,28,32,reject,40.40,0
135,28,36,reject,40.40,0
135,28,40,reject,40.40,0
135,32,12,reject,40.40,0
135,32,16,reject,40.40,0
135,32,20,reject,40.40,0
135,32,24,reject,40.40,0
135,32,28,reject,40.40,0
135,32,32,reject,40.40,0
135,32,36,reject,40.40,0
135,32,40,reject,40.40,0
135,36,12,reject,40.40,0
135,36,16,reject,40.40,0
135,36,20,reject,40.40,0
135,36,24,reject,40.40,0
135,36,28,reject,40.40,0
135,36,32,reject,40.40,0
135,36,36,reject,40.40,0
135,36,40,reject,40.40,0
135,40,12,reject,40.40,0
135,40,16,reject,40.40,0
135,40,20,reject,40.40,0
135,40,24,reject,40.40,0
135,40,28,reject,40.40,0
135,40,32,reject,40.40,0
135,40,36,reject,40.40,0
135,40,40,reject,40.40,0
133,6,12,accept,40.20,1
133,6,16,accept,40.20,1
133,6,20,accept,40.20,1
133,6,24,accept,40.20,1
133,6,28,accept,40.20,1
133,6,32,accept,40.20,1
133,6,36,accept,40.20,1
133,6,40,reject,40.20,0
133,8,12,reject,40.20,0
133,8,16,reject,40.20,0
133,8,20,reject,40.20,0
133,8,24,accept,40.20,1
133,8,28,reject,40.20,0
133,8,32,reject,40.20,0
133,8,36,accept,40.20,1
133,8,40,accept,40.20,1
133,10,12,reject,40.20,0
133,10,16,accept,40.20,1
133,10,20,accept,40.20,1
133,10,24,accept,40.20,1
133,10,28,accept,40.20,1
133,10,32,accept,40.20,1
133,10,36,reject,40.20,0
133,10,40,accept,40.20,1
133,12,12,reject,40.20,0
133,12,16,reject,40.20,0
133,12,20,reject,40.20,0
133,12,24,reject,40.20,0
133,12,28,reject,40.20,0
133,12,32,reject,40.20,0
133,12,36,accept,40.20,1
133,12,40,accept,40.20,1
133,14,12,reject,40.20,0
133,14,16,reject,40.20,0
133,14,20,reject,40.20,0
133,14,24,reject,40.20,0
133,14,28,reject,40.20,0
133,14,32,accept,40.20,1
133,14,36,accept,40.20,1
133,14,40,accept,40.20,1
133,16,12,accept,40.20,1
133,16,16,reject,40.20,0
133,16,20,accept,40.20,1
133,16,24,reject,40.20,0
133,16,28,accept,40.20,1
133,16,32,reject,40.20,0
133,16,36,reject,40.20,0
133,16,40,accept,40.20,1
133,18,12,reject,40.20,0
133,18,16,reject,40.20,0
133,18,20,reject,40.20,0
133,18,24,accept,40.20,1
133,18,28,reject,40.20,0
133,18,32,accept,40.20,1
133,18,36,accept,40.20,1
133,18,40,accept,40.20,1
133,20,12,reject,40.20,0
133,20,16,reject,40.20,0
133,20,20,reject,40.20,0
133,20,24,reject,40.20,0
133,20,28,reject,40.20,0
133,20,32,accept,40.20,1
133,20,36,accept,40.20,1
133,20,40,accept,40.20,1
130,12,6,accept,20.40,1
130,12,8,accept,20.40,1
130,12,10,accept,20.40,1
130,12,12,accept,20.40,1
130,12,14,accept,20.40,1
130,12,16,accept,20.40,1
130,12,18,accept,20.40,1
130,12,20,accept,20.40,1
130,16,6,reject,20.40,0
130,16,8,accept,20.40,1
130,16,10,accept,20.40,1
130,16,12,accept,20.40,1
130,16,14,accept,20.40,1
130,16,16,accept,20.40,1
130,16,18,accept,20.40,1
130,16,20,accept,20.40,1
130,20,6,accept,20.40,1
130,20,8,reject,20.40,0
130,20,10,accept,20.40,1
130,20,12,accept,20.40,1
130,20,14,accept,20.40,1
130,20,16,accept,20.40,1
130,20,18,accept,20.40,1
130,20,20,accept,20.40,1
130,24,6,reject,20.40,0
130,24,8,reject,20.40,0
130,24,10,reject,20.40,0
130,24,12,accept,20.40,1
130,24,14,accept,20.40,1
130,24,16,accept,20.40,1
130,24,18,accept,20.40,1
130,24,20,accept,20.40,1
130,28,6,reject,20.40,0
130,28,8,reject,20.40,0
130,28,10,reject,20.40,0
130,28,12,reject,20.40,0
130,28,14,reject,20.40,0
130,28,16,accept,20.40,1
130,28,18,accept,20.40,1
130,28,20,accept,20.40,1
130,32,6,reject,20.40,0
130,32,8,reject,20.40,0
130,32,10,reject,20.40,0
130,32,12,reject,20.40,0
130,32,14,reject,20.40,0
130,32,16,accept,20.40,1
130,32,18,accept,20.40,1
130,32,20,accept,20.40,1
130,36,6,reject,20.40,0
130,36,8,reject,20.40,0
130,36,10,reject,20.40,0
130,36,12,reject,20.40,0
130,36,14,accept,20.40,1
130,36,16,accept,20.40,1
130,36,18,accept,20.40,1
130,36,20,accept,20.40,1
130,40,6,reject,20.40,0
130,40,8,reject,20.40,0
130,40,10,reject,20.40,0
130,40,12,reject,20.40,0
130,40,14,reject,20.40,0
130,40,16,reject,20.40,0
130,40,18,reject,20.40,0
130,40,20,accept,20.40,1
136,6,6,accept,20.20,1
136,6,8,reject,20.20,0
136,6,10,accept,20.20,1
136,6,12,accept,20.20,1
136,6,14,accept,20.20,1
136,6,16,accept,20.20,1
136,6,18,accept,20.20,1
136,6,20,accept,20.20,1
136,8,6,reject,20.20,0
136,8,8,accept,20.20,1
136,8,10,reject,20.20,0
136,8,12,accept,20.20,1
136,8,14,accept,20.20,1
136,8,16,accept,20.20,1
136,8,18,accept,20.20,1
136,8,20,accept,20.20,1
136,10,6,reject,20.20,0
136,10,8,reject,20.20,0
136,10,10,accept,20.20,1
136,10,12,accept,20.20,1
136,10,14,accept,20.20,1
136,10,16,accept,20.20,1
136,10,18,accept,20.20,1
136,10,20,accept,20.20,1
136,12,6,reject,20.20,0
136,12,8,reject,20.20,0
136,12,10,reject,20.20,0
136,12,12,accept,20.20,1
136,12,14,accept,20.20,1
136,12,16,accept,20.20,1
136,12,18,accept,20.20,1
136,12,20,accept,20.20,1
136,14,6,reject,20.20,0
136,14,8,reject,20.20,0
136,14,10,reject,20.20,0
136,14,12,reject,20.20,0
136,14,14,accept,20.20,1
136,14,16,reject,20.20,0
136,14,18,accept,20.20,1
136,14,20,accept,20.20,1
136,16,6,reject,20.20,0
136,16,8,reject,20.20,0
136,16,10,reject,20.20,0
136,16,12,reject,20.20,0
136,16,14,reject,20.20,0
136,16,16,accept,20.20,1
136,16,18,reject,20.20,0
136,16,20,reject,20.20,0
136,18,6,reject,20.20,0
136,18,8,reject,20.20,0
136,18,10,reject,20.20,0
136,18,12,reject,20.20,0
136,18,14,reject,20.20,0
136,18,16,reject,20.20,0
136,18,18,accept,20.20,1
136,18,20,accept,20.20,1
136,20,6,reject,20.20,0
136,20,8,reject,20.20,0
136,20,10,reject,20.20,0
136,20,12,reject,20.20,0
136,20,14,reject,20.20,0
136,20,16,reject,20.20,0
136,20,18,reject,20.20,0
136,20,20,accept,20.20,1
125,6,12,accept,40.20,1
125,6,16,accept,40.20,1
125,6,20,accept,40.20,1
125,6,24,accept,40.20,1
125,6,28,accept,40.20,1
125,6,32,accept,40.20,1
125,6,36,accept,40.20,1
125,6,40,accept,40.20,1
125,8,12,reject,40.20,0
125,8,16,accept,40.20,1
125,8,20,accept,40.20,1
125,8,24,accept,40.20,1
125,8,28,accept,40.20,1
125,8,32,accept,40.20,1
125,8,36,accept,40.20,1
125,8,40,accept,40.20,1
125,10,12,reject,40.20,0
125,10,16,reject,40.20,0
125,10,20,accept,40.20,1
125,10,24,accept,40.20,1
125,10,28,accept,40.20,1
125,10,32,reject,40.20,0
125,10,36,accept,40.20,1
125,10,40,accept,40.20,1
125,12,12,reject,40.20,0
125,12,16,reject,40.20,0
125,12,20,reject,40.20,0
125,12,24,reject,40.20,0
125,12,28,accept,40.20,1
125,12,32,accept,40.20,1
125,12,36,accept,40.20,1
125,12,40,accept,40.20,1
125,14,12,reject,40.20,0
125,14,16,reject,40.20,0
125,14,20,reject,40.20,0
125,14,24,reject,40.20,0
125,14,28,reject,40.20,0
125,14,32,accept,40.20,1
125,14,36,reject,40.20,0
125,14,40,accept,40.20,1
125,16,12,reject,40.20,0
125,16,16,reject,40.20,0
125,16,20,reject,40.20,0
125,16,24,reject,40.20,0
125,16,28,accept,40.20,1
125,16,32,accept,40.20,1
125,16,36,reject,40.20,0
125,16,40,accept,40.20,1
125,18,12,reject,40.20,0
125,18,16,reject,40.20,0
125,18,20,reject,40.20,0
125,18,24,reject,40.20,0
125,18,28,accept,40.20,1
125,18,32,accept,40.20,1
125,18,36,accept,40.20,1
125,18,40,accept,40.20,1
125,20,12,reject,40.20,0
125,20,16,reject,40.20,0
125,20,20,reject,40.20,0
125,20,24,reject,40.20,0
125,20,28,reject,40.20,0
125,20,32,reject,40.20,0
125,20,36,reject,40.20,0
125,20,40,reject,40.20,0
139,12,12,reject,40.40,0
139,12,16,accept,40.40,1
139,12,20,accept,40.40,1
139,12,24,accept,40.40,1
139,12,28,accept,40.40,1
139,12,32,accept,40.40,1
139,12,36,accept,40.40,1
139,12,40,accept,40.40,1
139,16,12,reject,40.40,0
139,16,16,reject,40.40,0
139,16,20,accept,40.40,1
139,16,24,accept,40.40,1
139,16,28,accept,40.40,1
139,16,32,accept,40.40,1
139,16,36,accept,40.40,1
139,16,40,accept,40.40,1
139,20,12,reject,40.40,0
139,20,16,reject,40.40,0
139,20,20,reject,40.40,0
139,20,24,accept,40.40,1
139,20,28,accept,40.40,1
139,20,32,accept,40.40,1
139,20,36,accept,40.40,1
139,20,40,accept,40.40,1
139,24,12,reject,40.40,0
139,24,16,reject,40.40,0
139,24,20,reject,40.40,0
139,24,24,reject,40.40,0
139,24,28,accept,40.40,1
139,24,32,accept,40.40,1
139,24,36,accept,40.40,1
139,24,40,accept,40.40,1
139,28,12,reject,40.40,0
139,28,16,reject,40.40,0
139,28,20,reject,40.40,0
139,28,24,reject,40.40,0
139,28,28,accept,40.40,1
139,28,32,accept,40.40,1
139,28,36,accept,40.40,1
139,28,40,accept,40.40,1
139,32,12,reject,40.40,0
139,32,16,reject,40.40,0
139,32,20,reject,40.40,0
139,32,24,reject,40.40,0
139,32,28,reject,40.40,0
139,32,32,reject,40.40,0
139,32,36,accept,40.40,1
139,32,40,accept,40.40,1
139,36,12,reject,40.40,0
139,36,16,reject,40.40,0
139,36,20,reject,40.40,0
139,36,24,reject,40.40,0
139,36,28,reject,40.40,0
139,36,32,reject,40.40,0
139,36,36,reject,40.40,0
139,36,40,accept,40.40,1
139,40,12,reject,40.40,0
139,40,16,reject,40.40,0
139,40,20,reject,40.40,0
139,40,24,reject,40.40,0
139,40,28,reject,40.40,0
139,40,32,reject,40.40,0
139,40,36,reject,40.40,0
139,40,40,reject,40.40,0
142,12,6,reject,20.40,0
142,12,8,reject,20.40,0
142,12,10,reject,20.40,0
142,12,12,accept,20.40,1
142,12,14,accept,20.40,1
142,12,16,accept,20.40,1
142,12,18,accept,20.40,1
142,12,20,accept,20.40,1
142,16,6,reject,20.40,0
142,16,8,reject,20.40,0
142,16,10,reject,20.40,0
142,16,12,reject,20.40,0
142,16,14,reject,20.40,0
142,16,16,accept,20.40,1
142,16,18,reject,20.40,0
142,16,20,accept,20.40,1
142,20,6,reject,20.40,0
142,20,8,reject,20.40,0
142,20,10,reject,20.40,0
142,20,12,reject,20.40,0
142,20,14,reject,20.40,0
142,20,16,reject,20.40,0
142,20,18,reject,20.40,0
142,20,20,accept,20.40,1
142,24,6,reject,20.40,0
142,24,8,reject,20.40,0
142,24,10,reject,20.40,0
142,24,12,reject,20.40,0
142,24,14,reject,20.40,0
142,24,16,reject,20.40,0
142,24,18,reject,20.40,0
142,24,20,reject,20.40,0
142,28,6,reject,20.40,0
142,28,8,reject,20.40,0
142,28,10,reject,20.40,0
142,28,12,reject,20.40,0
142,28,14,reject,20.40,0
142,28,16,reject,20.40,0
142,28,18,reject,20.40,0
142,28,20,reject,20.40,0
142,32,6,reject,20.40,0
142,32,8,reject,20.40,0
142,32,10,reject,20.40,0
142,32,12,reject,20.40,0
142,32,14,reject,20.40,0
142,32,16,reject,20.40,0
142,32,18,reject,20.40,0
142,32,20,reject,20.40,0
142,36,6,reject,20.40,0
142,36,8,reject,20.40,0
142,36,10,reject,20.40,0
142,36,12,reject,20.40,0
142,36,14,reject,20.40,0
142,36,16,reject,20.40,0
142,36,18,reject,20.40,0
142,36,20,reject,20.40,0
142,40,6,reject,20.40,0
142,40,8,reject,20.40,0
142,40,10,reject,20.40,0
142,40,12,reject,20.40,0
142,40,14,reject,20.40,0
142,40,16,reject,20.40,0
142,40,18,reject,20.40,0
142,40,20,reject,20.40,0
145,6,12,accept,40.20,1
145,6,16,accept,40.20,1
145,6,20,accept,40.20,1
145,6,24,accept,40.20,1
145,6,28,accept,40.20,1
145,6,32,accept,40.20,1
145,6,36,accept,40.20,1
145,6,40,accept,40.20,1
145,8,12,accept,40.20,1
145,8,16,accept,40.20,1
145,8,20,accept,40.20,1
145,8,24,accept,40.20,1
145,8,28,accept,40.20,1
145,8,32,accept,40.20,1
145,8,36,accept,40.20,1
145,8,40,accept,40.20,1
145,10,12,accept,40.20,1
145,10,16,accept,40.20,1
145,10,20,accept,40.20,1
145,10,24,accept,40.20,1
145,10,28,accept,40.20,1
145,10,32,accept,40.20,1
145,10,36,accept,40.20,1
145,10,40,accept,40.20,1
145,12,12,accept,40.20,1
145,12,16,accept,40.20,1
145,12,20,accept,40.20,1
145,12,24,accept,40.20,1
145,12,28,accept,40.20,1
145,12,32,accept,40.20,1
145,12,36,accept,40.20,1
145,12,40,accept,40.20,1
145,14,12,accept,40.20,1
145,14,16,accept,40.20,1
145,14,20,accept,40.20,1
145,14,24,accept,40.20,1
145,14,28,accept,40.20,1
145,14,32,accept,40.20,1
145,14,36,accept,40.20,1
145,14,40,accept,40.20,1
145,16,12,accept,40.20,1
145,16,16,accept,40.20,1
145,16,20,accept,40.20,1
145,16,24,accept,40.20,1
145,16,28,accept,40.20,1
145,16,32,accept,40.20,1
145,16,36,accept,40.20,1
145,16,40,accept,40.20,1
145,18,12,accept,40.20,1
145,18,16,accept,40.20,1
145,18,20,accept,40.20,1
145,18,24,accept,40.20,1
145,18,28,accept,40.20,1
145,18,32,accept,40.20,1
145,18,36,accept,40.20,1
145,18,40,accept,40.20,1
145,20,12,accept,40.20,1
145,20,16,accept,40.20,1
145,20,20,accept,40.20,1
145,20,24,accept,40.20,1
145,20,28,accept,40.20,1
145,20,32,accept,40.20,1
145,20,36,accept,40.20,1
145,20,40,accept,40.20,1
143,12,12,reject,40.40,0
143,12,16,reject,40.40,0
143,12,20,reject,40.40,0
143,12,24,reject,40.40,0
143,12,28,accept,40.40,1
143,12,32,accept,40.40,1
143,12,36,accept,40.40,1
143,12,40,accept,40.40,1
143,16,12,reject,40.40,0
143,16,16,reject,40.40,0
143,16,20,reject,40.40,0
143,16,24,accept,40.40,1
143,16,28,accept,40.40,1
143,16,32,accept,40.40,1
143,16,36,accept,40.40,1
143,16,40,accept,40.40,1
143,20,12,reject,40.40,0
143,20,16,reject,40.40,0
143,20,20,reject,40.40,0
143,20,24,reject,40.40,0
143,20,28,accept,40.40,1
143,20,32,accept,40.40,1
143,20,36,accept,40.40,1
143,20,40,accept,40.40,1
143,24,12,reject,40.40,0
143,24,16,reject,40.40,0
143,24,20,reject,40.40,0
143,24,24,reject,40.40,0
143,24,28,reject,40.40,0
143,24,32,reject,40.40,0
143,24,36,reject,40.40,0
143,24,40,accept,40.40,1
143,28,12,reject,40.40,0
143,28,16,reject,40.40,0
143,28,20,reject,40.40,0
143,28,24,reject,40.40,0
143,28,28,reject,40.40,0
143,28,32,reject,40.40,0
143,28,36,reject,40.40,0
143,28,40,accept,40.40,1
143,32,12,reject,40.40,0
143,32,16,reject,40.40,0
143,32,20,reject,40.40,0
143,32,24,reject,40.40,0
143,32,28,reject,40.40,0
143,32,32,reject,40.40,0
143,32,36,reject,40.40,0
143,32,40,accept,40.40,1
143,36,12,reject,40.40,0
143,36,16,reject,40.40,0
143,36,20,reject,40.40,0
143,36,24,reject,40.40,0
143,36,28,reject,40.40,0
143,36,32,reject,40.40,0
143,36,36,reject,40.40,0
143,36,40,reject,40.40,0
143,40,12,reject,40.40,0
143,40,16,reject,40.40,0
143,40,20,reject,40.40,0
143,40,24,reject,40.40,0
143,40,28,reject,40.40,0
143,40,32,reject,40.40,0
143,40,36,reject,40.40,0
143,40,40,reject,40.40,0
144,6,6,reject,20.20,0
144,6,8,accept,20.20,1
144,6,10,accept,20.20,1
144,6,12,accept,20.20,1
144,6,14,accept,20.20,1
144,6,16,accept,20.20,1
144,6,18,accept,20.20,1
144,6,20,accept,20.20,1
144,8,6,reject,20.20,0
144,8,8,reject,20.20,0
144,8,10,accept,20.20,1
144,8,12,accept,20.20,1
144,8,14,accept,20.20,1
144,8,16,accept,20.20,1
144,8,18,accept,20.20,1
144,8,20,accept,20.20,1
144,10,6,reject,20.20,0
144,10,8,reject,20.20,0
144,10,10,reject,20.20,0
144,10,12,accept,20.20,1
144,10,14,accept,20.20,1
144,10,16,accept,20.20,1
144,10,18,accept,20.20,1
144,10,20,accept,20.20,1
144,12,6,reject,20.20,0
144,12,8,reject,20.20,0
144,12,10,reject,20.20,0
144,12,12,reject,20.20,0
144,12,14,accept,20.20,1
144,12,16,accept,20.20,1
144,12,18,accept,20.20,1
144,12,20,accept,20.20,1
144,14,6,reject,20.20,0
144,14,8,reject,20.20,0
144,14,10,reject,20.20,0
144,14,12,reject,20.20,0
144,14,14,reject,20.20,0
144,14,16,accept,20.20,1
144,14,18,accept,20.20,1
144,14,20,accept,20.20,1
144,16,6,reject,20.20,0
144,16,8,reject,20.20,0
144,16,10,reject,20.20,0
144,16,12,reject,20.20,0
144,16,14,reject,20.20,0
144,16,16,reject,20.20,0
144,16,18,accept,20.20,1
144,16,20,accept,20.20,1
144,18,6,reject,20.20,0
144,18,8,reject,20.20,0
144,18,10,reject,20.20,0
144,18,12,reject,20.20,0
144,18,14,reject,20.20,0
144,18,16,reject,20.20,0
144,18,18,reject,20.20,0
144,18,20,accept,20.20,1
144,20,6,reject,20.20,0
144,20,8,reject,20.20,0
144,20,10,reject,20.20,0
144,20,12,reject,20.20,0
144,20,14,reject,20.20,0
144,20,16,reject,20.20,0
144,20,18,reject,20.20,0
144,20,20,accept,20.20,1
147,12,12,accept,40.40,1
147,12,16,accept,40.40,1
147,12,20,accept,40.40,1
147,12,24,accept,40.40,1
147,12,28,accept,40.40,1
147,12,32,accept,40.40,1
147,12,36,accept,40.40,1
147,12,40,accept,40.40,1
147,16,12,reject,40.40,0
147,16,16,accept,40.40,1
147,16,20,accept,40.40,1
147,16,24,accept,40.40,1
147,16,28,accept,40.40,1
147,16,32,accept,40.40,1
147,16,36,reject,40.40,0
147,16,40,accept,40.40,1
147,20,12,reject,40.40,0
147,20,16,accept,40.40,1
147,20,20,accept,40.40,1
147,20,24,reject,40.40,0
147,20,28,accept,40.40,1
147,20,32,reject,40.40,0
147,20,36,accept,40.40,1
147,20,40,accept,40.40,1
147,24,12,reject,40.40,0
147,24,16,accept,40.40,1
147,24,20,reject,40.40,0
147,24,24,accept,40.40,1
147,24,28,reject,40.40,0
147,24,32,accept,40.40,1
147,24,36,reject,40.40,0
147,24,40,accept,40.40,1
147,28,12,reject,40.40,0
147,28,16,reject,40.40,0
147,28,20,reject,40.40,0
147,28,24,reject,40.40,0
147,28,28,accept,40.40,1
147,28,32,reject,40.40,0
147,28,36,accept,40.40,1
147,28,40,accept,40.40,1
147,32,12,reject,40.40,0
147,32,16,reject,40.40,0
147,32,20,accept,40.40,1
147,32,24,reject,40.40,0
147,32,28,accept,40.40,1
147,32,32,reject,40.40,0
147,32,36,reject,40.40,0
147,32,40,accept,40.40,1
147,36,12,reject,40.40,0
147,36,16,accept,40.40,1
147,36,20,reject,40.40,0
147,36,24,accept,40.40,1
147,36,28,accept,40.40,1
147,36,32,reject,40.40,0
147,36,36,accept,40.40,1
147,36,40,reject,40.40,0
147,40,12,reject,40.40,0
147,40,16,reject,40.40,0
147,40,20,reject,40.40,0
147,40,24,accept,40.40,1
147,40,28,accept,40.40,1
147,40,32,reject,40.40,0
147,40,36,reject,40.40,0
147,40,40,reject,40.40,0
148,6,6,reject,20.20,0
148,6,8,accept,20.20,1
148,6,10,accept,20.20,1
148,6,12,accept,20.20,1
148,6,14,accept,20.20,1
148,6,16,accept,20.20,1
148,6,18,accept,20.20,1
148,6,20,accept,20.20,1
148,8,6,reject,20.20,0
148,8,8,reject,20.20,0
148,8,10,accept,20.20,1
148,8,12,accept,20.20,1
148,8,14,accept,20.20,1
148,8,16,accept,20.20,1
148,8,18,accept,20.20,1
148,8,20,accept,20.20,1
148,10,6,reject,20.20,0
148,10,8,reject,20.20,0
148,10,10,reject,20.20,0
148,10,12,accept,20.20,1
148,10,14,accept,20.20,1
148,10,16,accept,20.20,1
148,10,18,accept,20.20,1
148,10,20,accept,20.20,1
148,12,6,reject,20.20,0
148,12,8,reject,20.20,0
148,12,10,reject,20.20,0
148,12,12,reject,20.20,0
148,12,14,accept,20.20,1
148,12,16,accept,20.20,1
148,12,18,accept,20.20,1
148,12,20,accept,20.20,1
148,14,6,reject,20.20,0
148,14,8,reject,20.20,0
148,14,10,reject,20.20,0
148,14,12,reject,20.20,0
148,14,14,reject,20.20,0
148,14,16,accept,20.20,1
148,14,18,accept,20.20,1
148,14,20,accept,20.20,1
148,16,6,reject,20.20,0
148,16,8,reject,20.20,0
148,16,10,reject,20.20,0
148,16,12,reject,20.20,0
148,16,14,reject,20.20,0
148,16,16,reject,20.20,0
148,16,18,accept,20.20,1
148,16,20,accept,20.20,1
148,18,6,reject,20.20,0
148,18,8,reject,20.20,0
148,18,10,reject,20.20,0
148,18,12,accept,20.20,1
148,18,14,reject,20.20,0
148,18,16,reject,20.20,0
148,18,18,reject,20.20,0
148,18,20,accept,20.20,1
148,20,6,reject,20.20,0
148,20,8,reject,20.20,0
148,20,10,reject,20.20,0
148,20,12,reject,20.20,0
148,20,14,reject,20.20,0
148,20,16,reject,20.20,0
148,20,18,reject,20.20,0
148,20,20,reject,20.20,0
141,6,12,reject,40.20,0
141,6,16,reject,40.20,0
141,6,20,accept,40.20,1
141,6,24,accept,40.20,1
141,6,28,accept,40.20,1
141,6,32,accept,40.20,1
141,6,36,accept,40.20,1
141,6,40,accept,40.20,1
141,8,12,reject,40.20,0
141,8,16,reject,40.20,0
141,8,20,accept,40.20,1
141,8,24,reject,40.20,0
141,8,28,accept,40.20,1
141,8,32,accept,40.20,1
141,8,36,accept,40.20,1
141,8,40,accept,40.20,1
141,10,12,reject,40.20,0
141,10,16,reject,40.20,0
141,10,20,reject,40.20,0
141,10,24,reject,40.20,0
141,10,28,reject,40.20,0
141,10,32,reject,40.20,0
141,10,36,reject,40.20,0
141,10,40,accept,40.20,1
141,12,12,reject,40.20,0
141,12,16,reject,40.20,0
141,12,20,reject,40.20,0
141,12,24,reject,40.20,0
141,12,28,reject,40.20,0
141,12,32,reject,40.20,0
141,12,36,reject,40.20,0
141,12,40,reject,40.20,0
141,14,12,reject,40.20,0
141,14,16,reject,40.20,0
141,14,20,reject,40.20,0
141,14,24,reject,40.20,0
141,14,28,reject,40.20,0
141,14,32,reject,40.20,0
141,14,36,reject,40.20,0
141,14,40,reject,40.20,0
141,16,12,reject,40.20,0
141,16,16,reject,40.20,0
141,16,20,reject,40.20,0
141,16,24,reject,40.20,0
141,16,28,reject,40.20,0
141,16,32,reject,40.20,0
141,16,36,reject,40.20,0
141,16,40,reject,40.20,0
141,18,12,reject,40.20,0
141,18,16,reject,40.20,0
141,18,20,reject,40.20,0
141,18,24,reject,40.20,0
141,18,28,reject,40.20,0
141,18,32,reject,40.20,0
141,18,36,reject,40.20,0
141,18,40,reject,40.20,0
141,20,12,reject,40.20,0
141,20,16,reject,40.20,0
141,20,20,reject,40.20,0
141,20,24,reject,40.20,0
141,20,28,reject,40.20,0
141,20,32,reject,40.20,0
141,20,36,reject,40.20,0
141,20,40,reject,40.20,0
152,6,6,reject,20.20,0
152,6,8,reject,20.20,0
152,6,10,reject,20.20,0
152,6,12,accept,20.20,1
152,6,14,reject,20.20,0
152,6,16,accept,20.20,1
152,6,18,accept,20.20,1
152,6,20,accept,20.20,1
152,8,6,reject,20.20,0
152,8,8,reject,20.20,0
152,8,10,reject,20.20,0
152,8,12,accept,20.20,1
152,8,14,accept,20.20,1
152,8,16,accept,20.20,1
152,8,18,accept,20.20,1
152,8,20,accept,20.20,1
152,10,6,reject,20.20,0
152,10,8,reject,20.20,0
152,10,10,reject,20.20,0
152,10,12,reject,20.20,0
152,10,14,reject,20.20,0
152,10,16,reject,20.20,0
152,10,18,accept,20.20,1
152,10,20,accept,20.20,1
152,12,6,reject,20.20,0
152,12,8,reject,20.20,0
152,12,10,reject,20.20,0
152,12,12,reject,20.20,0
152,12,14,reject,20.20,0
152,12,16,reject,20.20,0
152,12,18,reject,20.20,0
152,12,20,accept,20.20,1
152,14,6,reject,20.20,0
152,14,8,reject,20.20,0
152,14,10,reject,20.20,0
152,14,12,reject,20.20,0
152,14,14,reject,20.20,0
152,14,16,reject,20.20,0
152,14,18,reject,20.20,0
152,14,20,accept,20.20,1
152,16,6,reject,20.20,0
152,16,8,reject,20.20,0
152,16,10,reject,20.20,0
152,16,12,reject,20.20,0
152,16,14,reject,20.20,0
152,16,16,reject,20.20,0
152,16,18,reject,20.20,0
152,16,20,reject,20.20,0
152,18,6,reject,20.20,0
152,18,8,reject,20.20,0
152,18,10,reject,20.20,0
152,18,12,reject,20.20,0
152,18,14,reject,20.20,0
152,18,16,reject,20.20,0
152,18,18,reject,20.20,0
152,18,20,reject,20.20,0
152,20,6,reject,20.20,0
152,20,8,reject,20.20,0
152,20,10,reject,20.20,0
152,20,12,reject,20.20,0
152,20,14,reject,20.20,0
152,20,16,reject,20.20,0
152,20,18,reject,20.20,0
152,20,20,reject,20.20,0
149,6,12,accept,40.20,1
149,6,16,accept,40.20,1
149,6,20,accept,40.20,1
149,6,24,accept,40.20,1
149,6,28,accept,40.20,1
149,6,32,accept,40.20,1
149,6,36,accept,40.20,1
149,6,40,accept,40.20,1
149,8,12,reject,40.20,0
149,8,16,accept,40.20,1
149,8,20,accept,40.20,1
149,8,24,accept,40.20,1
149,8,28,accept,40.20,1
149,8,32,accept,40.20,1
149,8,36,accept,40.20,1
149,8,40,accept,40.20,1
149,10,12,reject,40.20,0
149,10,16,reject,40.20,0
149,10,20,accept,40.20,1
149,10,24,accept,40.20,1
149,10,28,accept,40.20,1
149,10,32,accept,40.20,1
149,10,36,accept,40.20,1
149,10,40,accept,40.20,1
149,12,12,reject,40.20,0
149,12,16,accept,40.20,1
149,12,20,accept,40.20,1
149,12,24,accept,40.20,1
149,12,28,accept,40.20,1
149,12,32,accept,40.20,1
149,12,36,accept,40.20,1
149,12,40,accept,40.20,1
149,14,12,reject,40.20,0
149,14,16,reject,40.20,0
149,14,20,accept,40.20,1
149,14,24,accept,40.20,1
149,14,28,accept,40.20,1
149,14,32,accept,40.20,1
149,14,36,accept,40.20,1
